;codigo_municipio_completo;ANO;MUNICIPIO;ESTADO;HOMICÍDIO DOLOSO (2);Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;HOMICÍDIO CULPOSO OUTROS;TENTATIVA DE HOMICÍDIO;LESÃO CORPORAL SEGUIDA DE MORTE;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;LESÃO CORPORAL CULPOSA - OUTRAS;LATROCÍNIO;Nº DE VÍTIMAS EM LATROCÍNIO;TOTAL DE ESTUPRO (4);ESTUPRO;ESTUPRO DE VULNERÁVEL;TOTAL DE ROUBO - OUTROS (1);ROUBO - OUTROS;ROUBO DE VEÍCULO;ROUBO A BANCO;ROUBO DE CARGA;FURTO - OUTROS;FURTO DE VEÍCULO
3428;3500758;2019;Alambari;São Paulo;0;0;0;0;2;0;0;0;26;12;1;0;0;0;0;0;1;1;1;0;0;46;0
3429;3500758;2018;Alambari;São Paulo;0;0;0;0;1;0;1;0;22;10;0;0;0;4;0;4;4;2;2;0;2;39;2
3430;3500758;2017;Alambari;São Paulo;0;0;0;0;0;0;1;0;18;1;1;0;0;0;0;0;15;15;0;0;0;39;0
3431;3500758;2016;Alambari;São Paulo;1;1;0;0;1;0;1;0;28;0;0;0;0;3;Dado faltando;0;4;Dado faltando;0;0;0;32;4
3432;3500758;2015;Alambari;São Paulo;0;0;0;0;1;0;0;Dado faltando;21;5;0;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;32;1
3433;3500758;2014;Alambari;São Paulo;1;1;0;0;1;0;1;Dado faltando;26;11;0;0;0;1;Dado faltando;Dado faltando;7;Dado faltando;1;1;2;29;5
3434;3500758;2013;Alambari;São Paulo;0;0;0;0;2;0;1;Dado faltando;24;16;0;0;0;0;Dado faltando;Dado faltando;6;Dado faltando;1;1;0;28;1
3435;3500758;2012;Alambari;São Paulo;0;0;0;0;6;0;1;Dado faltando;32;21;1;0;0;3;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;26;3
3436;3500758;2011;Alambari;São Paulo;0;0;Dado faltando;Dado faltando;7;0;0;Dado faltando;25;14;0;0;0;1;Dado faltando;Dado faltando;6;Dado faltando;0;0;0;41;0
3437;3500758;2010;Alambari;São Paulo;0;0;0;0;3;0;1;Dado faltando;27;20;0;0;0;0;Dado faltando;Dado faltando;9;Dado faltando;6;0;2;45;2
3438;3500758;2009;Alambari;São Paulo;0;0;0;0;4;0;1;0;28;13;0;0;0;0;Dado faltando;Dado faltando;5;Dado faltando;0;0;1;36;1
3439;3500758;2008;Alambari;São Paulo;0;0;0;0;3;0;0;0;22;8;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;2;0;0;30;2
3440;3500758;2007;Alambari;São Paulo;0;0;0;0;3;0;0;0;34;11;0;0;0;0;Dado faltando;Dado faltando;5;Dado faltando;1;0;0;50;0
3441;3500758;2006;Alambari;São Paulo;1;1;0;0;5;0;0;0;19;17;0;0;0;0;Dado faltando;Dado faltando;7;Dado faltando;1;0;0;53;0
3442;3500758;2005;Alambari;São Paulo;0;0;0;0;2;0;1;0;32;16;0;0;0;0;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;38;3
3443;3500758;2004;Alambari;São Paulo;1;1;0;0;3;0;1;0;34;20;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;35;0
3444;3500758;2003;Alambari;São Paulo;0;0;0;0;6;0;0;0;22;12;2;0;0;0;Dado faltando;Dado faltando;4;Dado faltando;3;0;0;34;1
3445;3500758;2002;Alambari;São Paulo;1;1;0;0;4;0;2;0;27;19;0;0;0;1;Dado faltando;Dado faltando;3;Dado faltando;3;0;0;24;0
3446;3500758;2001;Alambari;São Paulo;0;0;0;0;6;0;2;0;20;27;0;0;0;0;Dado faltando;Dado faltando;6;Dado faltando;5;0;0;27;0
3447;3500808;2020;Alfredo Marcondes;São Paulo;0;0;0;0;0;0;0;0;11;4;0;0;0;2;0;2;1;1;0;0;0;14;0
3448;3500808;2019;Alfredo Marcondes;São Paulo;0;0;0;0;1;0;0;0;16;3;0;0;0;1;0;1;0;0;0;0;0;12;0
3449;3500808;2018;Alfredo Marcondes;São Paulo;0;0;0;0;1;0;0;0;8;7;0;0;0;1;0;1;0;0;0;0;0;14;0
3450;3500808;2017;Alfredo Marcondes;São Paulo;1;1;0;0;0;0;0;0;14;6;0;0;0;1;0;1;0;0;0;0;0;22;0
3451;3500808;2016;Alfredo Marcondes;São Paulo;1;1;1;1;1;0;1;0;11;4;0;0;0;0;Dado faltando;0;0;Dado faltando;0;0;0;30;2
3452;3500808;2015;Alfredo Marcondes;São Paulo;0;0;0;0;0;0;1;Dado faltando;19;10;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;15;0
3453;3500808;2014;Alfredo Marcondes;São Paulo;0;0;0;0;1;0;0;Dado faltando;14;8;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;26;1
3454;3500808;2013;Alfredo Marcondes;São Paulo;1;1;0;0;1;0;0;Dado faltando;19;8;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;16;0
3455;3500808;2012;Alfredo Marcondes;São Paulo;0;0;0;0;1;0;0;Dado faltando;24;10;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;19;0
3456;3500808;2011;Alfredo Marcondes;São Paulo;0;0;Dado faltando;Dado faltando;2;0;0;Dado faltando;15;7;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;8;0
3457;3500808;2010;Alfredo Marcondes;São Paulo;0;0;0;0;1;0;0;Dado faltando;22;9;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;9;0
3458;3500808;2009;Alfredo Marcondes;São Paulo;1;1;0;0;0;0;0;0;7;8;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;36;0
3459;3500808;2008;Alfredo Marcondes;São Paulo;0;0;0;0;1;0;1;0;17;1;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;16;0
3460;3500808;2007;Alfredo Marcondes;São Paulo;1;1;0;0;0;0;1;0;21;11;1;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;12;0
3461;3500808;2006;Alfredo Marcondes;São Paulo;0;0;0;0;0;0;0;0;29;12;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;11;0
3462;3500808;2005;Alfredo Marcondes;São Paulo;0;0;0;0;0;0;0;0;36;5;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;9;0
3463;3500808;2004;Alfredo Marcondes;São Paulo;0;0;0;0;0;0;0;0;24;6;2;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;9;0
3464;3500808;2003;Alfredo Marcondes;São Paulo;0;0;0;0;1;0;0;0;14;2;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;7;0
3465;3500808;2002;Alfredo Marcondes;São Paulo;0;0;0;0;0;0;0;0;33;12;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;9;0
3466;3500808;2001;Alfredo Marcondes;São Paulo;0;0;0;0;0;0;0;0;32;9;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;9;0
3467;3500907;2020;Altair;São Paulo;1;1;0;0;1;1;0;0;16;1;0;0;0;1;0;1;0;0;0;0;0;20;0
3468;3500907;2019;Altair;São Paulo;0;0;0;0;1;0;0;0;22;4;1;0;0;1;0;1;1;1;2;0;0;17;2
3469;3500907;2018;Altair;São Paulo;1;1;0;0;1;0;2;0;18;0;0;0;0;1;1;0;2;2;1;0;0;12;2
3470;3500907;2017;Altair;São Paulo;1;1;0;0;0;0;0;0;23;2;0;0;0;0;0;0;1;1;1;0;0;20;0
3471;3500907;2016;Altair;São Paulo;0;0;0;0;0;0;0;0;25;3;2;0;0;2;Dado faltando;2;0;Dado faltando;0;0;0;35;2
3472;3500907;2015;Altair;São Paulo;0;0;0;0;2;0;0;Dado faltando;27;4;3;0;0;3;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;24;1
3473;3500907;2014;Altair;São Paulo;0;0;0;0;0;1;1;Dado faltando;27;4;0;0;0;2;Dado faltando;Dado faltando;1;Dado faltando;1;1;0;17;4
3474;3500907;2013;Altair;São Paulo;0;0;0;0;2;0;0;Dado faltando;45;3;1;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;35;0
3475;3500907;2012;Altair;São Paulo;0;0;0;0;0;0;0;Dado faltando;42;6;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;14;0
3476;3500907;2011;Altair;São Paulo;1;2;Dado faltando;Dado faltando;1;0;0;Dado faltando;34;5;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;2;0;0;20;0
3477;3500907;2010;Altair;São Paulo;1;1;0;0;0;0;0;Dado faltando;24;6;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;12;0
3478;3500907;2009;Altair;São Paulo;1;1;0;0;0;0;2;0;27;1;2;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;21;0
3479;3500907;2008;Altair;São Paulo;0;0;0;0;1;0;0;0;36;4;0;0;0;2;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;28;2
3480;3500907;2007;Altair;São Paulo;0;0;0;0;0;0;4;0;59;8;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;26;0
3481;3500907;2006;Altair;São Paulo;0;0;0;0;2;0;0;0;25;5;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;29;0
3482;3500907;2005;Altair;São Paulo;0;0;0;0;0;0;1;0;37;8;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;26;0
3483;3500907;2004;Altair;São Paulo;0;0;0;0;1;0;0;0;40;13;0;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;42;1
3484;3500907;2003;Altair;São Paulo;0;0;0;0;0;0;3;0;45;2;1;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;2;0;0;33;0
3485;3500907;2002;Altair;São Paulo;0;0;0;0;0;0;1;0;51;3;3;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;21;1
3486;3500907;2001;Altair;São Paulo;0;0;0;0;0;0;4;0;53;1;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;24;0
3487;3501004;2020;Altinópolis;São Paulo;0;0;0;0;6;0;1;0;48;25;0;0;0;8;2;6;8;7;4;0;1;102;9
3488;3501004;2019;Altinópolis;São Paulo;2;2;0;0;4;0;0;0;65;33;0;0;0;5;1;4;12;10;5;0;2;126;9
3489;3501004;2018;Altinópolis;São Paulo;0;0;0;0;4;1;0;0;49;36;0;0;0;6;0;6;7;7;6;0;0;149;4
3490;3501004;2017;Altinópolis;São Paulo;2;2;0;0;2;0;2;0;67;24;0;0;0;7;0;7;11;10;6;0;1;132;8
3491;3501004;2016;Altinópolis;São Paulo;2;2;0;0;4;0;2;0;73;27;0;0;0;5;Dado faltando;0;21;Dado faltando;8;0;0;148;6
3492;3501004;2015;Altinópolis;São Paulo;0;0;0;0;4;0;3;Dado faltando;63;42;0;0;0;6;Dado faltando;Dado faltando;22;0;5;0;4;178;5
3493;3501004;2014;Altinópolis;São Paulo;2;3;0;0;4;1;5;Dado faltando;76;43;2;0;0;6;Dado faltando;Dado faltando;7;Dado faltando;6;0;1;136;14
3494;3501004;2013;Altinópolis;São Paulo;0;0;0;0;5;0;1;Dado faltando;100;51;0;0;0;4;Dado faltando;Dado faltando;8;Dado faltando;7;0;1;129;7
3495;3501004;2012;Altinópolis;São Paulo;1;1;0;0;4;0;1;Dado faltando;105;51;2;0;0;9;Dado faltando;Dado faltando;6;Dado faltando;3;0;0;163;11
3496;3501004;2011;Altinópolis;São Paulo;0;0;Dado faltando;Dado faltando;8;0;1;Dado faltando;92;56;0;0;0;3;Dado faltando;Dado faltando;11;Dado faltando;3;0;2;170;6
3497;3501004;2010;Altinópolis;São Paulo;2;2;0;0;1;0;1;Dado faltando;73;44;1;0;0;1;Dado faltando;Dado faltando;13;Dado faltando;3;0;0;162;16
3498;3501004;2009;Altinópolis;São Paulo;0;0;0;0;6;0;0;0;94;30;0;1;1;1;Dado faltando;Dado faltando;8;Dado faltando;2;1;0;125;17
3499;3501004;2008;Altinópolis;São Paulo;1;1;0;0;5;0;3;0;67;31;6;0;0;1;Dado faltando;Dado faltando;4;Dado faltando;7;0;1;141;11
3500;3501004;2007;Altinópolis;São Paulo;0;0;0;0;6;0;2;0;107;23;1;0;0;2;Dado faltando;Dado faltando;3;Dado faltando;3;0;0;141;12
3501;3501004;2006;Altinópolis;São Paulo;1;1;0;0;2;0;0;0;101;31;2;0;0;1;Dado faltando;Dado faltando;8;Dado faltando;2;0;0;123;7
3502;3501004;2005;Altinópolis;São Paulo;0;0;0;0;1;0;0;0;106;36;1;0;0;2;Dado faltando;Dado faltando;8;Dado faltando;3;0;0;162;5
3503;3501004;2004;Altinópolis;São Paulo;2;2;0;0;4;0;1;0;102;32;0;0;0;2;Dado faltando;Dado faltando;9;Dado faltando;4;0;1;135;3
3504;3501004;2003;Altinópolis;São Paulo;0;0;0;0;5;0;1;0;84;33;1;0;0;1;Dado faltando;Dado faltando;4;Dado faltando;6;0;0;146;1
3505;3501004;2002;Altinópolis;São Paulo;0;0;0;0;4;0;3;0;57;39;3;0;0;2;Dado faltando;Dado faltando;9;Dado faltando;6;0;1;159;6
3506;3501004;2001;Altinópolis;São Paulo;1;1;0;0;1;0;0;0;79;31;1;0;0;3;Dado faltando;Dado faltando;8;Dado faltando;9;0;3;160;6
3507;3501103;2020;Alto Alegre;São Paulo;0;0;0;0;0;0;2;0;7;2;0;0;0;1;0;1;0;0;0;0;0;15;1
3508;3501103;2019;Alto Alegre;São Paulo;0;0;0;0;0;0;1;0;7;5;1;0;0;0;0;0;1;1;0;0;0;15;0
3509;3501103;2018;Alto Alegre;São Paulo;0;0;0;0;0;0;0;0;16;2;0;0;0;2;0;2;0;0;0;0;0;21;1
3510;3501103;2017;Alto Alegre;São Paulo;0;0;0;0;2;0;0;0;13;8;1;0;0;1;0;1;0;0;1;0;0;20;0
3511;3501103;2016;Alto Alegre;São Paulo;0;0;0;0;1;0;0;0;8;9;0;0;0;1;Dado faltando;0;0;Dado faltando;0;0;0;16;0
3512;3501103;2015;Alto Alegre;São Paulo;1;1;0;0;2;0;0;Dado faltando;12;8;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;23;1
3513;3501103;2014;Alto Alegre;São Paulo;0;0;0;0;0;0;1;Dado faltando;11;8;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;26;0
3514;3501103;2013;Alto Alegre;São Paulo;0;0;0;0;0;0;0;Dado faltando;27;9;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;17;1
3515;3501103;2012;Alto Alegre;São Paulo;0;0;0;0;4;0;0;Dado faltando;22;5;1;0;0;5;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;11;0
3516;3501103;2011;Alto Alegre;São Paulo;0;0;Dado faltando;Dado faltando;1;0;0;Dado faltando;24;12;1;0;0;0;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;11;0
3517;3501103;2010;Alto Alegre;São Paulo;0;0;0;0;1;0;0;Dado faltando;26;14;0;0;0;2;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;15;2
3518;3501103;2009;Alto Alegre;São Paulo;1;2;0;0;1;0;1;0;23;5;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;19;2
3519;3501103;2008;Alto Alegre;São Paulo;1;1;0;0;1;0;1;0;23;7;1;0;0;1;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;29;1
3520;3501103;2007;Alto Alegre;São Paulo;0;0;0;0;0;0;0;0;20;3;4;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;36;0
3521;3501103;2006;Alto Alegre;São Paulo;0;0;0;0;1;0;2;0;20;5;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;60;0
3522;3501103;2005;Alto Alegre;São Paulo;0;0;0;0;1;0;0;0;20;14;0;0;0;2;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;44;3
3523;3501103;2004;Alto Alegre;São Paulo;0;0;0;0;0;0;0;0;23;10;0;1;1;1;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;33;2
3524;3501103;2003;Alto Alegre;São Paulo;0;0;0;0;1;1;2;0;22;4;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;2;0;0;50;0
3525;3501103;2002;Alto Alegre;São Paulo;1;1;0;0;0;0;2;0;12;11;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;46;2
3526;3501103;2001;Alto Alegre;São Paulo;0;0;0;0;0;0;0;0;27;11;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;30;1
3527;3501152;2020;Alumínio;São Paulo;3;3;0;0;2;0;1;0;44;22;0;0;0;4;0;4;10;10;3;0;0;88;19
3528;3501152;2019;Alumínio;São Paulo;1;1;0;0;3;0;2;0;47;16;0;0;0;6;1;5;21;21;7;0;0;141;14
3529;3501152;2018;Alumínio;São Paulo;0;0;0;0;1;0;0;0;43;14;1;0;0;6;2;4;20;20;7;0;0;135;15
3530;3501152;2017;Alumínio;São Paulo;2;2;0;0;3;0;1;0;41;27;1;0;0;11;0;11;21;19;7;0;2;143;9
3531;3501152;2016;Alumínio;São Paulo;1;1;0;0;1;0;0;0;52;24;0;0;0;6;Dado faltando;1;16;Dado faltando;1;0;0;132;13
3532;3501152;2015;Alumínio;São Paulo;0;0;0;0;1;0;1;Dado faltando;60;32;0;0;0;6;0;Dado faltando;13;0;11;1;0;117;15
3533;3501152;2014;Alumínio;São Paulo;2;2;0;0;4;0;3;Dado faltando;68;37;2;0;0;10;Dado faltando;Dado faltando;12;Dado faltando;14;0;1;138;9
3534;3501152;2013;Alumínio;São Paulo;0;0;0;0;1;0;0;Dado faltando;73;30;4;0;0;6;Dado faltando;Dado faltando;16;Dado faltando;7;0;0;108;16
3535;3501152;2012;Alumínio;São Paulo;1;1;0;0;1;0;4;Dado faltando;63;41;1;0;0;4;Dado faltando;Dado faltando;14;Dado faltando;8;0;0;114;37
3536;3501152;2011;Alumínio;São Paulo;2;2;Dado faltando;Dado faltando;2;0;2;Dado faltando;49;43;0;0;0;4;Dado faltando;Dado faltando;13;Dado faltando;9;1;0;128;24
3537;3501152;2010;Alumínio;São Paulo;0;0;0;0;3;0;1;Dado faltando;48;31;0;0;0;4;Dado faltando;Dado faltando;15;Dado faltando;4;0;0;115;16
3538;3501152;2009;Alumínio;São Paulo;3;3;0;0;1;0;2;0;57;24;0;0;0;3;Dado faltando;Dado faltando;19;Dado faltando;9;1;0;128;16
3539;3501152;2008;Alumínio;São Paulo;1;1;0;0;3;0;5;0;51;34;1;0;0;1;Dado faltando;Dado faltando;20;Dado faltando;4;0;0;147;17
3540;3501152;2007;Alumínio;São Paulo;2;2;0;0;1;0;4;0;59;41;1;0;0;2;Dado faltando;Dado faltando;32;Dado faltando;3;0;0;219;13
3541;3501152;2006;Alumínio;São Paulo;1;1;0;0;4;0;2;0;86;31;3;0;0;0;Dado faltando;Dado faltando;21;Dado faltando;3;0;1;235;16
3542;3501152;2005;Alumínio;São Paulo;4;4;0;0;0;0;1;0;62;29;1;0;0;1;Dado faltando;Dado faltando;34;Dado faltando;7;0;0;174;13
3543;3501152;2004;Alumínio;São Paulo;5;5;0;0;1;0;5;0;45;31;0;1;1;2;Dado faltando;Dado faltando;27;Dado faltando;3;0;0;217;21
3544;3501152;2003;Alumínio;São Paulo;3;3;0;0;0;0;6;0;78;47;1;0;0;1;Dado faltando;Dado faltando;21;Dado faltando;3;0;0;205;7
3545;3501152;2002;Alumínio;São Paulo;1;1;0;0;0;0;5;0;60;48;4;1;1;4;Dado faltando;Dado faltando;27;Dado faltando;4;0;1;149;18
3546;3501152;2001;Alumínio;São Paulo;4;4;0;0;2;0;2;0;46;41;0;0;0;4;Dado faltando;Dado faltando;19;Dado faltando;6;0;1;163;10
3547;3501202;2020;Álvares Florence;São Paulo;0;0;0;0;1;0;0;0;20;8;0;0;0;2;2;0;3;3;0;0;0;44;1
3548;3501202;2019;Álvares Florence;São Paulo;0;0;0;0;1;0;0;0;24;7;0;0;0;0;0;0;3;3;0;0;0;51;1
3549;3501202;2018;Álvares Florence;São Paulo;0;0;0;0;0;0;0;0;23;7;0;0;0;1;1;0;4;4;0;0;0;35;1
3550;3501202;2017;Álvares Florence;São Paulo;0;0;0;0;0;0;0;0;21;12;0;0;0;2;1;1;0;0;0;0;0;45;3
3551;3501202;2016;Álvares Florence;São Paulo;0;0;0;0;0;0;0;0;39;12;1;0;0;0;Dado faltando;0;1;Dado faltando;1;0;0;57;0
3552;3501202;2015;Álvares Florence;São Paulo;0;0;0;0;1;0;2;Dado faltando;46;12;2;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;53;3
3553;3501202;2014;Álvares Florence;São Paulo;0;0;0;0;1;0;1;Dado faltando;40;13;2;0;0;4;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;34;0
3554;3501202;2013;Álvares Florence;São Paulo;0;0;0;0;1;0;0;Dado faltando;29;22;4;0;0;2;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;31;0
3555;3501202;2012;Álvares Florence;São Paulo;0;0;0;0;2;0;0;Dado faltando;24;16;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;26;0
3556;3501202;2011;Álvares Florence;São Paulo;1;1;Dado faltando;Dado faltando;2;1;1;Dado faltando;25;29;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;37;1
3557;3501202;2010;Álvares Florence;São Paulo;0;0;0;0;1;0;0;Dado faltando;30;24;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;43;0
3558;3501202;2009;Álvares Florence;São Paulo;1;1;0;0;1;0;0;0;22;15;2;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;44;0
3559;3501202;2008;Álvares Florence;São Paulo;0;0;0;0;0;0;0;0;34;12;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;28;0
3560;3501202;2007;Álvares Florence;São Paulo;1;1;0;0;1;0;0;0;21;22;4;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;42;2
3561;3501202;2006;Álvares Florence;São Paulo;0;0;0;0;1;0;0;0;38;15;3;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;36;4
3562;3501202;2005;Álvares Florence;São Paulo;0;0;0;0;1;0;1;0;22;10;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;35;0
3563;3501202;2004;Álvares Florence;São Paulo;1;1;0;0;1;0;1;0;22;18;2;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;16;3
3564;3501202;2003;Álvares Florence;São Paulo;0;0;0;0;1;0;0;0;24;15;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;15;0
3565;3501202;2002;Álvares Florence;São Paulo;0;0;0;0;2;0;0;0;33;15;0;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;0;1;0;9;0
3566;3501202;2001;Álvares Florence;São Paulo;0;0;0;0;1;0;0;0;23;19;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;21;0
3567;3501301;2020;Álvares Machado;São Paulo;3;3;0;0;1;0;5;0;90;54;0;0;0;4;0;4;3;3;0;0;0;92;2
3568;3501301;2019;Álvares Machado;São Paulo;0;0;0;0;0;0;2;0;117;81;0;0;0;2;0;2;6;4;0;0;2;155;6
3569;3501301;2018;Álvares Machado;São Paulo;4;4;0;0;4;0;10;0;120;61;4;0;0;5;0;5;12;12;0;0;0;171;8
3570;3501301;2017;Álvares Machado;São Paulo;1;1;0;0;0;0;4;0;100;95;0;0;0;4;0;4;15;14;1;0;1;240;11
3571;3501301;2016;Álvares Machado;São Paulo;5;7;0;0;3;0;2;0;106;86;1;0;0;1;Dado faltando;0;12;Dado faltando;0;0;0;239;10
3572;3501301;2015;Álvares Machado;São Paulo;5;5;1;1;1;0;3;Dado faltando;120;77;0;0;0;1;Dado faltando;Dado faltando;12;0;0;0;0;155;12
3573;3501301;2014;Álvares Machado;São Paulo;2;2;0;0;3;0;9;Dado faltando;160;90;0;0;0;8;Dado faltando;Dado faltando;17;Dado faltando;1;0;1;150;10
3574;3501301;2013;Álvares Machado;São Paulo;0;0;0;0;5;0;4;Dado faltando;147;87;0;0;0;2;Dado faltando;Dado faltando;19;Dado faltando;1;0;0;200;14
3575;3501301;2012;Álvares Machado;São Paulo;8;8;0;0;8;0;2;Dado faltando;143;93;0;0;0;5;Dado faltando;Dado faltando;23;Dado faltando;1;0;1;124;10
3576;3501301;2011;Álvares Machado;São Paulo;7;8;Dado faltando;Dado faltando;7;0;6;Dado faltando;152;101;0;0;0;2;Dado faltando;Dado faltando;15;Dado faltando;0;0;0;122;7
3577;3501301;2010;Álvares Machado;São Paulo;3;3;0;0;2;0;7;Dado faltando;142;88;0;0;0;1;Dado faltando;Dado faltando;10;Dado faltando;0;0;0;120;7
3578;3501301;2009;Álvares Machado;São Paulo;3;3;0;0;4;1;1;0;124;65;1;0;0;1;Dado faltando;Dado faltando;24;Dado faltando;2;0;0;161;8
3579;3501301;2008;Álvares Machado;São Paulo;2;2;0;0;3;0;8;0;152;69;2;0;0;0;Dado faltando;Dado faltando;14;Dado faltando;0;0;0;186;1
3580;3501301;2007;Álvares Machado;São Paulo;2;2;0;0;5;0;1;0;130;52;3;0;0;0;Dado faltando;Dado faltando;7;Dado faltando;0;0;0;189;2
3581;3501301;2006;Álvares Machado;São Paulo;5;5;0;0;2;0;3;0;158;49;2;0;0;0;Dado faltando;Dado faltando;17;Dado faltando;2;0;0;203;0
3582;3501301;2005;Álvares Machado;São Paulo;5;5;0;0;6;0;5;0;171;49;3;0;0;2;Dado faltando;Dado faltando;18;Dado faltando;1;0;0;155;3
3583;3501301;2004;Álvares Machado;São Paulo;5;5;0;0;1;1;5;0;163;44;2;0;0;2;Dado faltando;Dado faltando;23;Dado faltando;1;0;0;191;2
3584;3501301;2003;Álvares Machado;São Paulo;5;5;0;0;4;1;10;0;163;56;3;1;1;0;Dado faltando;Dado faltando;6;Dado faltando;1;0;0;184;1
3585;3501301;2002;Álvares Machado;São Paulo;1;1;0;0;8;1;7;0;174;37;2;1;1;1;Dado faltando;Dado faltando;16;Dado faltando;0;0;0;130;0
3586;3501301;2001;Álvares Machado;São Paulo;3;3;0;0;4;0;8;0;122;38;4;0;0;2;Dado faltando;Dado faltando;14;Dado faltando;3;0;0;148;3
3587;3501400;2020;Álvaro de Carvalho;São Paulo;0;0;0;0;0;0;0;0;14;0;0;0;0;2;1;1;6;6;0;0;0;44;0
3588;3501400;2019;Álvaro de Carvalho;São Paulo;1;1;0;0;0;0;0;0;17;2;0;0;0;4;1;3;2;2;0;0;0;29;0
3589;3501400;2018;Álvaro de Carvalho;São Paulo;0;0;0;0;0;0;0;0;17;3;0;0;0;1;0;1;3;3;0;0;0;29;3
3590;3501400;2017;Álvaro de Carvalho;São Paulo;0;0;0;0;1;0;0;0;29;6;1;0;0;1;0;1;0;0;0;0;0;46;0
